CCreditScore,CAge,CTenure,CBalance,CNumOfProducts,CHasCrCard,CIsActiveMember,CEstimatedSalary,Account_Age_Months,Avg_Monthly_Transactions,Transaction_Variance,Last_Login_Days_Ago,Support_Tickets_Count,Mobile_App_Usage_Hours,Is_Holiday_Onboarding,Churn,CLV_Continuous,CBalance_is_negative,CGeography_Germany,CGeography_Spain,CGender_Male,CSeason_Spring,CSeason_Summer,CSeason_Winter
661.647,38,6,101082.98613952997,1,0,0,157378,39,13,5.841748333564158,29,2,15.77,0,0,17688.990455672512,0,0,0,0,0,0,0
748.731,30,3,165906.34994728398,1,0,0,99991,28,10,7.859950145090107,12,0,0.22,1,0,18147.80892,0,0,0,1,0,0,1
704.323,38,9,-169.8708657,2,1,1,156364,11,9,10.284733995231663,6,0,1.72,0,0,11540.860274357688,1,0,1,0,1,0,0
617.925,28,9,69810.48592549705,1,0,1,191206,7,10,4.997566895421514,5,0,8.4,0,0,16331.602172720188,0,0,0,1,0,0,0
667.727,31,6,105588.72317877402,2,1,0,144684,13,12,3.709669077073752,13,1,8.58,0,0,18328.27994339708,0,1,0,0,0,1,0
803.463,29,2,1783.175277498911,2,0,0,165598,10,20,3.810315216,37,1,5.35,0,0,9788.856532495522,0,0,0,0,1,0,0
546.846,35,9,127216.43243938292,2,1,0,195688,6,8,5.7579101292053645,13,0,0.72,0,0,21747.441853059085,0,1,0,1,0,0,0
786.037,33,5,-1256.087557,2,0,0,114481,17,16,10.529169007215517,8,0,1.4,0,0,8030.393756523224,1,0,0,0,1,0,0
582.648,41,3,88550.29632214176,1,1,0,179335,5,11,3.1642175703998072,11,0,2.18,1,0,16799.991153261642,0,1,0,0,0,0,1
602.481,38,0,2825.179831945007,2,1,0,164551,1,18,8.270852738282851,34,1,0.6,1,0,10165.784759943412,0,0,0,0,0,0,1
686.014,45,0,129932.7811,2,1,0,150230,10,15,3.532234166747131,45,2,2.07,1,0,20168.40446740933,0,1,0,1,0,0,1
643.668,50,6,147844.42042495383,2,1,1,26056,20,5,5.903223538056722,8,0,1.74,1,0,18569.84065951481,0,1,0,1,0,0,1
707.716,24,2,141827.91184498696,1,1,1,99651,55,6,8.525328379829135,11,0,5.15,0,0,19560.747105668703,0,0,1,1,0,0,0
728.863,42,4,-212.7567617,2,0,1,87017,9,8,1.91407042,22,0,2.1,0,0,7707.925117698602,1,0,1,1,0,1,0
544.053,31,10,115262.35499830656,1,1,1,158701,1,5,11.10205771061954,29,0,8.94,0,0,18988.753574168702,0,0,1,0,1,0,0
694.857,33,1,87487.39782503968,1,1,0,172543,6,12,18.61509709691902,3,0,1.54,1,0,16581.250269768258,0,0,0,0,0,0,1
649.24,37,2,186471.7810188747,2,1,0,92135,12,12,6.046657367354183,24,0,1.56,0,0,22567.85721751499,0,0,0,1,0,0,1
598.653,42,4,95787.06385,1,1,1,99651,9,16,8.104802095678696,9,0,16.25,0,0,13605.70708444133,0,0,1,0,1,0,0
649.729,29,0,99862.90095734398,2,1,0,165777,5,13,7.936411729691552,16,0,12.35,0,0,18329.6249779906,0,0,0,0,0,0,0
585.586,40,5,138754.8793774356,2,1,0,158463,42,13,11.126369671017658,19,0,7.34,0,0,22977.5655258556,0,1,0,1,0,1,0
570.459,30,3,140827.0171627707,1,1,1,31371,37,14,12.398990641427694,3,0,1.47,0,0,17925.933584600258,0,0,1,0,0,0,0
655.246,32,3,119374.29034750734,2,1,1,73745,11,11,7.721565164531203,30,2,2.77,0,0,17595.71466999641,0,0,0,1,1,0,0
557.196,24,2,2688.247465216463,2,0,1,198053,10,11,18.747565898590626,10,0,3.57,0,0,12535.337323454156,0,0,1,0,1,0,0
701.443,40,8,151166.31018082795,1,1,0,116532,23,16,5.792410516060849,9,0,4.11,0,0,20181.124188052818,0,1,0,0,0,0,1
560.83,34,8,164993.44395989407,1,1,1,103830,2,12,5.452315474067734,30,1,1.07,0,0,20824.436980974493,0,0,0,1,0,0,0
695.138,43,1,102071.66062361904,1,1,1,103792,9,15,1.9753945770050791,24,0,8.24,0,0,16167.363509706413,0,0,0,1,1,0,0
616.564,59,5,154360.85788357104,1,1,1,18013,0,13,10.03672525959902,15,0,5.28,0,0,16521.457447851197,0,0,0,1,1,0,0
614.376,36,6,130482.16045393288,1,0,0,16766,29,15,12.33097442051934,5,0,1.54,0,0,14095.316647478783,0,0,1,0,0,1,0
666.297,32,0,117871.32908233671,1,1,0,84122,2,17,8.751492282364993,18,1,0.36,0,0,15129.660265799845,0,0,0,0,0,0,0
828.298,34,9,-2812.12361,2,1,1,34222,6,6,2.541098685,12,0,1.08,0,0,6135.457831169242,1,0,0,1,0,1,0
508.684,29,0,105587.34629900036,2,1,1,92082,1,17,6.942723817957883,11,0,11.39,0,0,16854.981275681752,0,1,0,0,1,0,0
534.453,30,1,102688.16276707302,1,1,1,97382,14,7,3.8335350768986354,28,0,23.25,0,0,16182.92727300217,0,0,1,1,0,0,0
728.871,34,3,1079.9500990498418,2,1,0,195778,1,10,8.338864970209723,26,1,1.29,0,0,11345.409260256229,0,0,0,1,1,0,0
635.869,31,1,-1451.643152,2,1,0,135040,38,9,7.516136018491904,12,1,12.15,0,0,10643.364206775606,1,0,1,1,0,1,0
581.541,38,3,-287.8738579,2,1,1,4552,2,16,11.320276805328891,9,0,13.8,1,0,4940.8189157691695,1,0,1,0,0,0,1
760.823,36,9,127337.50228842278,1,1,1,84037,1,12,7.743249572,10,0,4.51,0,0,17088.894105335123,0,0,0,1,0,0,0
794.295,30,2,136658.55732100576,2,1,0,62256,9,12,4.325987464523945,40,1,10.77,0,0,17193.991676573343,0,0,0,1,1,0,0
725.372,47,7,2829.0786328045933,2,1,0,193216,18,9,3.689829348101676,14,0,6.89,0,0,12285.234541211226,0,0,0,1,0,0,1
819.276,38,10,1944.416196680902,2,1,0,28749,32,17,23.17163708099853,9,0,2.44,0,0,6394.225489048811,0,0,0,0,0,0,0
592.652,33,4,111913.08987349288,1,1,0,123509,46,9,9.451162274,26,0,2.33,0,0,18349.463524872568,0,0,0,0,1,0,0
615.966,74,10,-379.3511327,2,1,1,54112,10,11,6.998338544,13,0,15.1,0,0,7295.384987044354,1,0,0,1,1,0,0
601.873,28,2,115525.21100750548,1,0,1,57382,7,9,5.840257748050065,25,0,3.18,1,0,14448.814036074487,0,1,0,1,0,0,1
613.633,35,1,-2167.689238,2,1,1,2962,13,8,17.28638655665337,27,3,0.38,0,0,5170.205562,1,0,0,0,0,0,0
593.162,33,7,115640.04103328974,2,1,1,152674,1,10,11.187108321556233,8,0,9.67,1,0,20129.705049724387,0,1,0,0,0,0,1
620.518,44,8,-1303.407378,2,1,1,13060,4,9,0.6625162646718099,22,2,3.85,0,0,5208.645048,1,0,1,1,1,0,0
697.487,43,7,114775.8884366581,2,1,0,64391,12,9,6.388803516624044,1,0,5.05,0,0,15960.281052188127,0,1,0,1,0,1,0
683.915,35,3,138680.26945095445,1,1,1,36087,5,15,2.0427680973607547,20,3,4.46,0,0,16183.83108962034,0,0,0,1,0,1,0
690.005,30,5,1007.1593361516454,2,0,1,81790,31,12,20.549907515474928,16,0,17.98,0,0,8722.399735795203,0,0,1,0,0,1,0
569.368,35,4,92290.33268456472,1,1,0,185996,1,13,6.6225250980319865,25,0,0.27,0,0,17052.25153316049,0,0,0,0,0,0,0
684.463,43,4,97731.85713551448,2,1,0,43196,18,11,4.67058649,6,0,2.65,0,0,13969.04015548549,0,0,1,1,0,0,0
681.859,34,9,115087.9378627324,2,0,1,26311,1,14,2.7335469466537017,6,0,5.56,0,0,14213.917676087556,0,0,1,1,1,0,0
712.328,43,1,141161.12570210273,2,0,1,97135,7,17,29.28149376148999,10,0,2.82,0,0,19394.58812299059,0,1,0,1,0,1,0
626.516,49,6,174473.14048636684,1,1,0,164228,8,10,6.225244976973838,32,3,2.09,1,1,23076.46111225545,0,0,0,1,0,0,1
554.017,29,4,-250.1407079,2,0,1,47049,19,11,15.00242383630927,21,1,3.84,0,0,6613.428491296747,1,0,0,0,0,0,0
619.1,29,4,99202.07031246032,1,0,1,130518,90,12,10.814104014516602,14,0,4.45,0,0,20315.08942180034,0,1,0,1,1,0,0
705.828,24,5,177870.1522351481,2,0,0,79278,16,11,14.730804255633142,17,0,5.41,0,0,20818.58605422163,0,0,1,0,1,0,0
611.27,45,6,93650.83434290491,3,1,1,144931,38,18,12.755403536732862,10,0,32.72,0,1,13566.634007860575,0,1,0,0,0,0,0
728.161,21,2,123114.36843431529,1,1,1,181552,2,6,9.821281088310592,11,1,1.32,0,0,20674.260950965658,0,0,1,1,1,0,0
719.927,32,6,-665.5556913,2,1,1,150337,2,13,10.950983670981122,5,1,0.16,0,0,10824.441536379603,1,0,0,0,0,0,0
768.924,31,7,113906.20544136855,1,1,1,160440,20,9,14.067061317399236,16,0,16.25,0,0,19975.23603484417,0,0,0,1,1,0,0
772.18,51,4,216.88232149560565,2,0,0,122825,18,13,4.505316136216979,12,1,0.58,0,1,8516.244306658244,0,0,1,1,0,1,0
593.469,36,2,-205.2653416,2,0,1,126955,21,9,3.6629653707045673,18,0,1.61,1,0,9907.852249186792,1,0,1,1,0,0,1
591.77,39,7,-950.361345,2,1,0,84351,14,7,14.217548117528413,5,1,3.12,0,0,7543.281798924656,1,0,0,1,0,1,0
836.152,41,5,452.8460190371218,2,1,0,84227,1,8,8.820385319636202,23,0,4.87,0,0,6865.877735023391,0,0,1,0,0,1,0
502.315,44,6,77316.65006024076,2,1,0,111770,18,11,19.03731437147084,6,0,1.41,1,0,15094.405729255564,0,1,0,0,0,0,1
456.158,33,6,129679.9562294788,2,1,0,99991,13,13,6.7306909,4,0,2.75,1,0,16566.77306303962,0,0,0,0,0,0,1
606.929,42,8,130926.04323969396,2,1,0,71612,3,10,5.575348466923635,18,2,4.19,0,0,16912.610087316007,0,1,0,1,0,0,1
723.267,52,7,439.76716243679886,1,1,1,17477,25,10,1.7397840260239588,4,0,4.99,0,0,5539.809704863172,0,0,0,1,1,0,0
824.978,32,8,117619.94509956696,1,1,0,109524,6,9,6.716390245973806,14,0,15.99,0,0,16335.674275115887,0,0,0,1,0,0,0
702.15,44,2,185865.46738818148,2,1,0,66666,13,11,4.541497285926918,55,0,5.69,0,0,21471.784113044057,0,1,0,0,1,0,0
745.081,44,2,93889.49676566717,1,0,1,85468,22,12,3.888588906634269,7,0,10.12,0,0,14733.77531432004,0,0,0,1,0,0,0
628.228,28,8,105997.30415149935,1,1,1,18703,11,8,3.295894737844125,38,1,4.01,1,0,13075.506571948745,0,1,0,0,0,0,1
731.928,34,3,154386.87159760427,1,1,0,99991,7,12,5.408521121632036,10,0,2.62,0,0,16980.328625461054,0,0,0,1,0,1,0
757.856,71,0,88585.23654963136,2,1,1,151630,1,11,10.58925588931793,19,1,0.17,1,0,17804.004435442785,0,0,0,0,0,0,1
777.729,35,3,-1967.468714,2,1,1,17640,32,14,6.259776161632583,17,1,3.57,0,0,6788.297143582444,1,0,1,0,0,0,0
775.803,30,6,250.23637909491504,2,0,1,64004,7,10,4.008979531899363,16,1,2.1,0,0,6760.771433426998,0,0,1,1,1,0,0
751.37,26,1,153025.13701221932,2,1,1,23138,22,14,11.93103435903322,4,2,8.45,0,0,19013.12877252896,0,0,0,0,0,1,0
533.802,45,2,3149.785312094026,2,0,1,168746,6,9,4.336550925143089,28,1,4.42,0,0,11032.094858732906,0,0,0,0,0,1,0
728.706,34,5,120640.72064305696,2,1,0,138768,46,9,5.189121446169457,22,1,6.92,0,0,20870.935072202792,0,0,0,1,1,0,0
538.264,38,5,-416.6244871,2,1,0,48120,9,14,3.9763646783062474,4,1,7.87,0,0,5911.222464914372,1,0,0,1,0,0,1
750.919,39,6,-328.444532,2,0,0,18752,11,13,8.710576836719966,10,0,2.32,0,0,3973.0837994570575,1,0,1,0,0,1,0
684.558,36,4,162144.50253577912,1,1,0,102133,5,16,6.4132691953730445,11,0,0.76,0,0,19563.533417682636,0,0,0,1,0,1,0
677.277,43,2,1590.4688935392037,1,1,1,99991,8,14,4.793038459489547,13,1,6.4,0,0,6003.936346191833,0,0,0,0,1,0,0
646.877,29,1,131985.3439913597,2,0,1,194293,6,8,8.111418678296273,9,0,0.04,0,0,22505.65817077221,0,0,0,1,0,0,0
705.804,38,1,2281.1396411066808,2,1,0,121710,4,18,17.815542777997976,5,0,0.78,0,0,8800.890566713386,0,0,0,1,0,1,0
448.466,29,7,116919.36599636274,1,1,1,43497,19,10,4.676677697906634,13,1,10.38,0,0,15502.147714857325,0,0,0,1,0,0,0
716.759,30,6,-1971.520388,2,1,0,152548,5,15,4.841426946763929,31,0,6.25,0,0,9545.428558679325,1,0,1,0,0,1,0
851.869,28,1,107522.58615199607,1,0,1,99991,9,13,4.005892737231288,38,2,2.56,1,0,13587.37520579849,0,0,0,0,0,0,1
682.171,45,2,105087.66763127071,1,0,1,155626,42,16,14.494573866602476,2,0,1.91,1,0,19519.82624513137,0,0,0,1,0,0,1
744.322,25,4,133487.0285962543,2,1,0,127422,3,15,14.82280244959304,22,2,0.66,0,0,19325.851829883824,0,0,0,0,0,0,0
706.122,42,9,118735.16670482456,1,0,1,75104,2,7,4.238718996615346,5,0,17.9,1,0,15345.221704195144,0,0,0,1,0,0,1
709.643,44,2,-1584.99267,2,0,0,45132,13,16,19.576932875622877,32,0,6.0,0,0,4882.313646,1,0,1,0,0,1,0
660.868,36,10,-225.5686007,2,1,0,136766,12,8,3.629286388285452,4,0,0.85,0,0,9608.823436268598,1,0,0,1,0,1,0
618.905,34,9,-1085.443761,2,1,0,99651,7,17,11.769880796126078,9,1,10.94,0,0,5738.501544002341,1,0,1,1,0,1,0
601.697,63,7,-1465.465166,2,1,1,54920,1,7,9.383799058515107,6,0,1.49,0,0,6839.485105,1,0,0,0,0,0,0
689.658,32,0,105576.81038332464,2,1,1,137956,10,13,10.84679699650839,38,0,4.17,1,0,18983.282401160868,0,1,0,1,0,0,1
670.066,55,8,139279.77697684182,1,1,1,93270,12,13,6.119628133,15,1,6.6,0,0,18709.392338565136,0,0,0,0,1,0,0
645.638,35,3,191233.0343,1,1,1,42546,80,9,4.866855904762163,22,0,7.66,0,0,24369.273647863367,0,1,0,1,0,1,0
585.603,35,5,121187.03331988992,1,1,1,21023,7,14,12.89524001883071,25,1,0.01,0,1,14242.822709285128,0,1,0,1,0,0,0
619.779,41,5,103701.07380618084,1,1,1,94085,10,15,7.797841260136684,3,0,2.64,0,0,16099.89907921906,0,0,1,1,1,0,0
675.03,54,2,-287.341353,1,1,0,153044,22,18,8.609391390909796,19,0,1.42,0,1,9416.046079,1,0,0,1,0,1,0
628.248,39,9,3953.6668072870334,2,0,1,98944,9,9,7.323325230989485,20,0,3.39,0,0,8530.138216,0,0,1,1,0,0,0
724.435,43,7,-1658.467027,2,1,0,39822,17,17,11.650525946334843,5,1,2.66,0,0,5827.503773858703,1,0,0,1,0,0,0
455.067,29,5,107536.38054858778,1,1,1,152840,8,10,1.8969679502155925,21,0,15.71,0,0,18521.412445944068,0,0,0,1,0,1,0
753.973,39,8,132194.6712680419,1,1,1,90534,4,13,0.8973359385397858,6,0,1.47,0,0,17932.921511064724,0,1,0,0,1,0,0
642.792,47,9,134114.34098632872,2,1,0,151499,0,16,7.589776929430034,22,0,11.95,0,0,20191.102602716528,0,1,0,1,0,0,0
743.924,35,2,81592.21014404393,1,1,1,125493,3,7,8.062991944247495,5,0,1.98,0,0,15220.688527168217,0,0,0,0,0,0,0
658.011,35,6,1530.645126123301,2,1,1,57640,19,12,5.922754605351311,25,0,10.33,0,0,7967.431563279278,0,0,0,1,0,1,0
711.063,23,10,5.477181855166596,2,0,0,131267,12,9,1.726335066528713,4,0,15.28,0,0,8620.530888,0,0,1,1,1,0,0
743.637,45,2,98142.25829970898,2,1,1,79953,18,13,2.116889119895827,20,2,19.44,0,0,16530.65442913977,0,1,0,0,0,1,0
700.913,29,6,151664.15750749767,1,1,1,12008,4,16,7.489904896634738,13,0,2.56,0,0,16261.591703992815,0,0,0,0,0,0,0
645.413,49,4,93650.83434290491,1,1,0,24148,4,12,2.515087545850053,37,1,0.48,0,1,3293.600321459978,0,1,0,1,0,0,0
707.616,40,3,94127.59774,1,1,1,109136,3,11,5.314932261813634,18,2,6.64,0,0,15471.713912342017,0,1,0,0,0,0,1
699.004,47,4,2322.990999201291,2,1,0,196324,37,15,15.543286648690875,1,1,8.43,0,0,13479.52675005217,0,0,0,1,1,0,0
681.743,56,3,125500.95003152727,3,1,1,82258,4,12,15.153077445153476,18,0,1.05,0,1,19342.05606223188,0,1,0,0,0,0,1
564.002,34,6,622.1265362484387,1,1,1,62441,31,9,2.423846013351503,8,0,4.69,0,0,7603.342673158666,0,0,0,1,0,1,0
669.499,38,4,119616.56011257449,2,1,1,108454,15,17,4.246685193113387,3,0,15.22,0,0,19434.16959170098,0,0,0,0,0,1,0
702.682,55,8,152275.0092835959,2,1,1,146826,9,9,7.972312390531875,8,0,3.75,1,0,23218.458647912412,0,1,0,1,0,0,1
661.697,30,7,145128.55036480486,1,0,0,97152,17,11,2.9661171661840937,3,0,1.85,0,0,17924.149336884664,0,0,0,1,0,0,0
656.253,36,5,-605.2928981,2,0,0,155317,19,18,17.519898607371086,31,0,5.05,1,0,9643.454417046683,1,0,1,0,0,0,1
774.773,39,5,725.9825942369191,2,1,0,95275,0,11,6.840323911133057,4,3,2.65,0,0,7429.545806029033,0,0,0,1,0,1,0
673.129,21,8,97713.32087718153,1,1,0,16685,12,12,15.760654616157476,21,2,0.11,0,0,11274.710454122383,0,0,0,0,0,1,0
743.099,49,7,2997.169542148352,2,0,1,8967,14,8,4.280363692130864,6,1,2.93,0,0,5202.012664,0,0,1,1,0,1,0
721.998,48,5,-3225.408038,2,0,0,81382,19,10,12.515240893851958,12,0,4.16,1,0,6634.009429565524,1,0,1,0,0,0,1
607.123,34,5,-1086.379388,2,1,0,185730,9,11,4.383395962099232,11,0,5.12,1,0,11264.626118869175,1,0,0,0,0,0,1
756.27,45,8,-2147.217511,2,1,1,100640,13,6,1.0781963455429386,47,0,2.42,1,0,9000.895914907147,1,0,0,0,0,0,1
650.67,37,2,142116.22434968318,2,0,0,185990,30,13,5.758066921446355,16,2,7.06,1,0,22959.53339029063,0,1,0,1,0,0,1
652.837,36,8,98416.73668429066,2,0,1,17305,7,11,0.480595033,14,0,0.82,0,0,12782.49148687254,0,0,0,1,0,0,1
724.438,31,10,99156.02979351512,2,0,0,75096,4,13,9.129957431414036,15,1,7.28,0,0,13794.722343414647,0,0,1,0,1,0,0
607.545,38,8,100925.60715175697,2,1,1,140045,0,13,2.584064158271404,17,0,4.03,0,0,18316.83114267248,0,1,0,0,1,0,0
519.261,32,2,137242.9957671301,2,1,1,127688,9,14,1.2541804232150568,23,0,0.92,0,0,21112.555351756942,0,0,0,0,1,0,0
715.621,32,9,165488.50776024634,2,1,1,29949,10,11,21.57383852415113,33,0,4.32,1,0,19448.72874438966,0,1,0,1,0,0,1
634.217,36,6,124692.47558870447,1,0,0,123221,5,10,0.4912465252800085,8,1,0.4,0,0,16670.48406568217,0,0,0,0,1,0,0
796.918,33,10,83799.94500950103,1,0,0,67196,1,9,8.230500709255951,17,0,7.59,0,0,10848.059499666526,0,1,0,0,0,0,0
455.409,35,9,144660.36731874506,2,1,1,6240,7,14,4.640591993493237,19,0,6.93,0,0,16797.67296736535,0,1,0,1,0,1,0
584.649,38,9,105489.87292195564,1,1,0,178197,50,11,3.5915963593961653,18,2,6.67,0,0,20275.12937587856,0,0,0,1,0,1,0
664.252,51,6,149503.66305373274,1,1,1,68698,22,9,3.320212631007597,7,1,0.47,0,0,19299.1494029776,0,0,0,1,1,0,0
518.86,37,8,-843.8334802,1,1,0,102925,8,16,9.393471348303224,6,1,0.62,0,0,6779.831874723255,1,0,0,1,0,0,0
649.126,41,2,128018.8866523985,1,1,1,72073,11,9,2.6550561535523247,4,0,0.32,1,0,17226.224217631974,0,0,0,0,0,0,1
620.929,40,7,573.9683727414078,2,0,1,131876,9,14,8.653392112152357,34,0,2.32,0,1,9496.611423931809,0,0,1,0,1,0,0
758.276,26,6,126858.6088822354,1,1,0,173596,6,13,4.635226878163323,6,0,0.09,0,0,19732.45859633894,0,0,0,1,1,0,0
785.618,32,3,124830.9045664561,2,0,1,51562,3,12,2.225676868201782,9,0,1.62,0,1,16083.568753079411,0,1,0,0,0,0,0
594.891,37,2,-1836.518985,1,0,1,119219,62,5,4.884691339452893,8,2,2.22,0,0,10451.626729823083,1,0,0,1,0,1,0
521.556,32,6,132503.85100151275,2,1,1,102420,11,11,12.557037245185416,26,0,5.44,0,0,17721.548817918578,0,1,0,0,1,0,0
710.661,42,0,109335.42563691984,1,0,1,168480,5,11,3.0244231823550503,21,0,4.95,0,0,18340.52754607354,0,0,1,1,0,1,0
677.171,39,7,92455.24833675569,1,0,1,4016,18,8,9.200350955,39,0,3.25,0,0,10982.711441735844,0,0,1,0,1,0,0
590.506,36,1,356.1947950055537,2,0,1,17117,6,9,10.085850586890226,14,0,9.11,1,0,4844.339388404422,0,0,0,1,0,0,1
543.884,37,3,85639.02242756907,1,0,0,81521,29,10,16.659392324167307,37,0,3.28,0,0,12899.339363130426,0,0,0,1,0,1,0
519.09,28,9,-83.42576646,2,0,0,93782,9,7,6.263383668294444,7,0,8.99,1,0,6906.967231,1,0,0,0,0,0,1
596.895,40,2,170655.78556359047,1,1,0,137871,7,9,3.927427293868048,33,0,4.79,0,1,21643.43067,0,0,0,0,0,0,0
582.835,59,4,-3092.606959,2,1,1,99651,23,10,10.585184946186583,8,1,3.97,0,0,7608.772693582614,1,0,1,1,0,0,0
454.32,38,6,649.6810445568681,2,1,0,175719,6,14,2.458017303991644,11,1,8.6,0,0,10877.15309488424,0,0,1,0,1,0,0
647.685,50,9,102994.73704774347,1,1,1,192999,8,11,4.385829716780626,3,0,6.69,0,0,19936.673756880587,0,0,0,0,0,1,0
664.958,23,9,142335.10440553605,1,1,1,116628,0,12,13.341484476471337,23,0,5.7,0,0,19450.587336487584,0,0,0,0,0,0,0
555.144,39,10,1698.978658210697,2,1,1,18340,10,14,0.7625087810952766,16,0,12.52,0,0,5982.325468383292,0,0,0,0,1,0,0
776.131,29,9,132589.0631615351,1,1,1,161777,7,14,24.95683978870982,38,0,3.83,0,1,20735.657568432383,0,0,0,0,0,0,0
535.249,33,5,1918.507620951709,2,1,0,126222,1,11,13.741453097774658,8,0,2.25,0,0,8759.040861,0,0,0,0,1,0,0
438.016,43,5,5965.020179400951,2,1,1,39357,9,14,16.627534566184853,13,1,4.61,0,0,7169.729696010758,0,0,1,1,0,1,0
537.368,28,6,163989.11106871342,1,0,1,6308,6,18,7.9104743424999535,20,1,1.52,0,0,16294.187332768654,0,1,0,0,0,0,0
651.475,23,5,-2590.476359,1,1,1,99651,12,11,6.413619927859434,17,0,2.06,0,0,5825.777160929114,1,0,1,0,0,1,0
603.108,36,6,116090.2183152279,2,1,1,79709,9,11,4.440026944258051,10,0,3.02,0,0,17616.378577083025,0,0,0,1,1,0,0
630.142,40,7,2556.2227128653053,2,1,1,33242,11,12,10.458328903544375,14,0,2.95,0,0,6751.170656824318,0,0,0,0,1,0,0
662.224,36,8,917.1713027045382,2,0,1,126267,30,12,3.163093495140102,10,0,6.43,0,0,10531.71583746272,0,0,1,1,0,1,0
556.429,27,1,289.49003448883195,1,0,1,1407,0,10,8.684434394995325,20,0,1.78,0,0,2702.3390169155027,0,0,1,0,1,0,0
548.959,32,5,177617.04986732165,1,1,1,156333,5,14,5.124908810763837,19,0,4.58,0,0,24141.731952033304,0,1,0,1,0,1,0
805.542,38,9,151387.51550039602,1,1,1,90654,6,18,4.511015896591282,15,0,9.04,0,0,19464.57910175634,0,0,0,0,1,0,0
721.475,34,8,834.7795244517256,2,1,1,135640,19,8,10.141748087559012,20,4,7.79,1,0,11065.128120320793,0,0,0,1,0,0,1
681.978,39,5,-2454.35917,2,1,1,102011,3,13,3.3972842104087677,11,0,8.81,0,0,8729.034277693867,1,0,1,1,0,1,0
722.058,37,1,1094.5603323332198,2,1,1,125840,5,15,8.259006057316707,19,0,6.33,0,0,9960.890688240182,0,0,0,0,0,1,0
717.921,37,9,169182.1516862162,1,1,0,85897,0,10,6.725387072802618,15,2,4.47,0,0,19218.40333152782,0,0,0,1,0,0,0
517.962,34,5,177.34305194406969,1,1,0,68537,14,17,4.625573354,1,0,2.56,0,0,5833.695299346805,0,0,0,1,0,1,0
745.02,40,3,89185.93794861773,1,0,0,115679,11,9,10.51242552159299,6,0,13.25,1,0,13825.3495,0,0,1,1,0,0,1
523.018,39,3,148161.7474651855,1,0,0,73203,8,15,7.802335292905218,57,1,2.45,0,0,16450.845152169386,0,0,1,0,0,0,0
590.517,37,7,88124.59837808805,2,1,0,87681,6,13,2.159563034776618,11,0,5.92,0,1,14329.066881003626,0,0,0,1,0,1,0
489.069,40,9,73411.30030362931,1,1,0,75646,9,10,2.146797409600401,7,0,5.16,1,0,11672.07846125712,0,1,0,0,0,0,1
538.929,42,1,191684.9118401736,1,0,1,129200,1,11,14.62135654,16,1,0.23,1,0,23197.818881336945,0,0,1,1,0,0,1
607.252,23,10,67242.41805578201,1,0,1,99651,29,14,2.8359884947091096,20,0,4.46,0,0,11451.102193308072,0,0,1,0,1,0,0
722.207,53,6,-614.5912469,2,0,1,96361,8,11,1.7441644304475066,32,0,8.15,0,0,7917.813052268014,1,0,0,1,0,1,0
800.149,31,4,1147.2712730368671,2,1,0,5004,2,8,8.408258480385188,27,0,0.48,0,0,3777.369268027519,0,0,0,0,0,1,0
529.277,30,0,156542.82556061572,2,1,1,100035,3,8,9.270873447218875,8,0,3.58,0,0,21393.064679560743,0,1,0,0,0,1,0
551.169,38,3,99935.87383,1,0,0,99991,5,7,8.398196310805696,14,0,2.1,0,0,11684.46190442175,0,0,0,1,1,0,0
706.624,53,6,104483.25222837045,1,1,1,50311,8,10,7.313657463,23,0,0.41,0,0,14141.35708694239,0,0,1,0,0,0,0
623.227,39,2,473.9401695356021,2,1,0,100940,1,12,3.3479593785035378,19,1,5.98,1,0,7529.212109009479,0,0,0,1,0,0,1
675.196,43,3,67130.65275152103,1,1,1,18836,45,12,3.124853840997169,16,1,4.76,0,1,11804.253763421191,0,0,0,1,1,0,0
577.957,28,6,146104.73627524576,1,1,0,146672,2,12,6.421306197229836,33,0,1.5,0,0,19763.203270828115,0,1,0,1,0,1,0
441.264,30,3,1748.958842423653,2,1,1,131195,35,13,5.3466442735209325,7,0,2.44,0,0,11844.846509638845,0,0,0,0,1,0,0
770.306,24,5,-614.0961385,2,1,1,68876,28,15,0.4033889241333314,23,0,7.05,0,0,8669.294012320152,1,0,1,0,0,0,0
411.116,53,5,168437.13230397544,1,1,1,21533,21,13,6.797028873,4,2,4.67,0,0,18923.46566120768,0,0,1,1,0,0,0
596.843,48,9,164961.27364568564,1,0,1,102420,8,10,12.190734927582676,27,0,2.12,0,1,18138.281468577472,0,1,0,1,1,0,0
666.394,37,8,101.6993219224785,1,0,1,160544,3,6,4.166939632661498,20,2,1.39,0,0,9112.038461305256,0,0,0,0,1,0,0
679.32,35,1,131232.35322164526,2,0,0,188001,8,9,18.006453151444855,16,0,5.8,0,0,21052.016252560737,0,1,0,0,1,0,0
573.694,46,5,113907.55097022704,1,1,0,58765,31,12,11.736017760505344,6,0,10.03,1,0,15358.490962325572,0,0,0,1,0,0,1
679.422,38,8,2290.445874821908,2,1,1,131367,3,17,8.844425524170399,5,0,2.83,0,0,10299.311908374457,0,0,0,1,1,0,0
566.181,34,6,-1030.471171,2,0,0,36381,8,10,2.4645826034960385,21,0,3.78,0,0,4388.328475598183,1,0,0,0,0,0,1
639.398,26,8,143315.65619385152,1,1,1,184275,7,9,3.044722270324528,28,0,6.75,0,0,22566.34893386028,0,0,1,1,1,0,0
